ne_name,top_keys
CARDINAL,"[('即時', [('250萬', 31), ('6/15', 24), ('75萬', 15), ('49', 11), ('20', 10), ('19', 9), ('12', 7), ('24', 4), ('1萬1200', 4), ('124萬', 4), ('64', 4), ('38', 4), ('900', 4), ('13', 4), ('48', 4), ('126', 4), ('16', 4), ('10', 3), ('175萬', 2), ('579', 2), ('288', 2), ('3000', 2), ('481', 2), ('1524', 2), ('2350', 2), ('215', 2), ('176', 2), ('4381', 2), ('29', 2), ('18', 2), ('1.5萬', 2), ('43', 2), ('6/16', 2), ('5.3萬', 2), ('175', 2), ('1.35萬', 2), ('2.8萬', 2), ('6/14', 2), ('6/15-17', 2), ('33', 2), ('37000', 2), ('7500', 2), ('1~3', 2), ('2.9萬', 2), ('1300', 2), ('1萬9千', 2), ('089', 2), ('9825', 2), ('1.1萬', 2), ('150萬', 2), ('28', 2), ('3萬7200', 2), ('307', 2), ('6萬3564', 2), ('1.3萬', 2), ('3.17萬', 2), ('12300', 2), ('6840', 2), ('約1.9萬', 2), ('129', 2), ('6/15至17', 2), ('1.64萬', 2), ('2至5', 2), ('5600', 2), (' 6500', 2), ('8千', 2), ('113', 2), ('1034', 2), ('4012', 2), ('台幣2700萬', 1), ('2,000萬', 1), ('124萬AZ', 1), ('119', 1), ('1225', 1), ('650', 1), ('3467', 1), ('1000', 1), ('261', 1), ('164', 1), ('828', 1), ('500', 1), ('486', 1), ('2.0', 1), ('92', 1), ('1273', 1), ('5.8', 1), ('06', 1), ('1043', 1), ('7380', 1)]), ('熱門', [('4.0', 68), ('19', 18), ('12', 14), ('6/15', 14), ('250萬', 13), ('10', 12), ('1萬', 12), ('50萬', 11), ('36', 10), ('11', 8), ('14', 7), ('30', 7), ('20', 6), ('100', 6), ('49', 5), ('16', 5), ('13', 4), ('1273', 4), ('1955', 4), ('6/4', 4), ('百萬', 4), ('123', 4), ('2萬', 4), ('4萬', 4), ('84萬多', 4), ('3萬', 4), ('26', 4), ('30萬', 4), ('10萬', 4), ('75萬', 4), ('124萬', 4), ('2.0', 3), ('1.2萬', 3), ('35', 3), ('5000', 3), ('之一', 3), ('200', 3), ('300', 3), ('235.66萬', 3), ('41萬', 3), ('1000', 2), ('500', 2), ('113', 2), ('1034', 2), ('4012', 2), ('27', 2), ('23', 2), ('33', 2), ('800', 2), ('49萬餘', 2), ('7千', 2), ('555億：361萬', 2), ('4126', 2), ('0932894968', 2), ('1957', 2), ('361萬', 2), ('上百', 2), ('1萬多', 2), ('1922', 2), ('58', 2), ('3億', 2), ('8000', 2), ('2.53萬', 2), ('4.7萬', 2), ('110', 2), ('7萬4355', 2), ('1.0', 2), ('42', 2), ('150', 2), ('496', 2), ('360萬', 2), ('12.6萬', 2), ('1321', 2), ('約13萬', 2), ('18萬', 2), ('6/7', 2), ('55746', 2), ('113萬', 2), ('19.1萬', 2), ('1999', 2), ('2864', 2), ('50', 2), ('17', 2), ('8.7萬', 2), ('6/1', 2), ('6985945', 2), ('85萬2千餘', 2), ('110萬9552', 2), (' 110', 2), ('148萬', 2), ('037-559880', 2), ('2.397萬', 2), ('85萬', 2), ('110萬', 2), ('5萬5千', 2), ('7萬餘', 2), ('47萬', 2), ('383億', 2), ('2.392萬', 2), ('55', 2), ('3000', 2), ('3128', 2), ('約7700', 2), ('5000多', 2), ('13萬', 2), ('110.9萬', 2), ('7.9億', 2), ('一次', 2), ('47.35億', 2), ('1262', 2), ('1323', 2), ('1925', 2), ('6.4萬', 2), ('1.4萬', 2), ('3千多', 2), ('92萬', 2), ('2.4萬', 2), ('8.3億', 2), ('485.66萬', 2), ('3476', 2), ('1.5萬', 2), ('4506', 2), ('6840', 2), ('100～200', 2), ('175萬', 2), ('24萬', 2), ('半數', 2), ('150萬', 2), ('64', 2), ('38', 2), ('900', 2), ('48', 2), ('126', 2), ('119', 1), ('1225', 1), ('650', 1), ('3467', 1), ('261', 1), ('164', 1), ('828', 1), ('486', 1), ('92', 1), ('5.8', 1), ('06', 1), ('1043', 1), ('7380', 1), ('1萬5064', 1), ('1萬1607', 1), ('124萬AZ', 1), ('3萬383', 1), ('1萬2300', 1), ('3572', 1), ('1萬9000', 1), ('80', 1), ('3513', 1), ('6970', 1), ('59', 1), ('8094', 1), ('76', 1), ('71', 1), ('332', 1), ('93', 1), ('197', 1), ('15', 1), ('47', 1), ('1352', 1), ('200多', 1), ('20多', 1), ('117', 1), ('約86萬', 1), ('594.3萬', 1), ('約240.8萬', 1), ('22萬多', 1), ('約千', 1), ('3484', 1), ('1022', 1), ('3064', 1), ('6167', 1), ('1萬9660', 1), ('約2.2萬餘', 1), ('8635', 1), ('149', 1), ('100~200', 1), ('342', 1), ('351萬', 1), ('86萬', 1), ('6.1萬', 1), ('46.7萬', 1), ('530萬', 1), ('15萬', 1), ('1.六', 1), ('0.2萬', 1), ('13.9萬', 1), ('387.5萬', 1), ('50.6萬', 1), ('11.7萬', 1), ('235萬', 1), ('198.5萬', 1), ('19.9萬', 1), ('29', 1)]), ('生活', [('19', 8), ('20', 7), ('15', 6), ('39', 6), ('14', 5), ('10', 5), ('12', 5), ('01', 5), ('250萬', 4), ('1273', 4), ('16', 4), ('539', 4), ('57', 4), ('75萬', 3), ('13', 3), ('23', 3), ('11', 3), ('33', 3), ('06', 3), ('127', 3), ('36', 3), ('175萬', 2), ('113', 2), ('1034', 2), ('4012', 2), ('200', 2), ('3億', 2), ('第110000146', 2), ('05', 2), ('24萬', 1), ('235.66萬', 1), ('41萬', 1), ('76', 1), ('71', 1), ('332', 1), ('93', 1), ('1.2萬', 1), ('197', 1), ('27', 1), ('47', 1), ('1352', 1), ('200多', 1), ('20多', 1), ('117', 1), ('800', 1), ('100多', 1), ('119', 1), ('1225', 1), ('650', 1), ('3467', 1), ('1000', 1), ('261', 1), ('164', 1), ('828', 1), ('500', 1), ('486', 1), ('2.0', 1), ('92', 1), ('5.8', 1), ('49', 1), ('1043', 1), ('7380', 1), ('之一', 1), ('幾千', 1), ('100', 1), ('40', 1), ('千餘', 1), ('11萬', 1), ('67', 1), ('30', 1), ('81', 1), ('60', 1), ('7189', 1), ('1萬2385', 1), ('1658', 1), ('18', 1), ('78', 1), ('6萬1918', 1), ('07', 1), ('24', 1), ('17', 1), ('279', 1), ('5525', 1), ('146', 1), ('168', 1), ('4016餘', 1)]), ('社會', [('250萬', 20), ('75萬', 12), ('1922', 2), ('300', 2), ('100', 2), ('11', 2), ('百餘', 2), ('175萬', 2), ('110', 1), ('10', 1), ('46', 1), ('51', 1), ('22', 1), ('2,000萬', 1), ('124萬AZ', 1)]), ('政治', [('250萬', 19), ('75萬', 8), ('3+11', 7), ('175萬', 4), ('3000萬', 4), ('19', 3), ('3＋11', 2), ('4.0', 2), ('1150', 2), ('10萬', 2), ('4千萬', 2), ('4000萬', 2), ('7000', 1), ('24', 1), ('3000', 1), ('378', 1), ('349', 1), ('40', 1), ('1361', 1), ('1.3萬', 1), ('7000多', 1), ('1至3', 1), ('5000多', 1), ('100', 1), ('85', 1), ('850', 1), ('15', 1), ('75', 1), ('300', 1), ('600', 1), ('27', 1), ('1300多', 1), ('3千萬', 1), ('1萬', 1), ('數十', 1)]), ('國際', [('16', 4), ('約1500', 3), ('31', 3), ('27', 3), ('1500', 2), ('400多', 1), ('19', 1), ('至少2500', 1), ('約400', 1), ('2019', 1), ('14', 1), ('之一', 1), ('數十', 1), ('29', 1), ('17', 1), ('1500餘', 1), ('台幣2700萬', 1), ('80', 1), ('9200', 1), ('1400', 1)]), ('蒐奇', [('6/15', 12), ('20', 6), ('49', 6), ('100', 5), ('40', 4), ('19', 4), ('12', 4), ('13', 3), ('24', 2), ('1萬1200', 2), ('124萬', 2), ('64', 2), ('10', 2), ('126', 2), ('38', 2), ('900', 2), ('16', 2), ('48', 2), ('4012', 2), ('113', 2), ('1034', 2), ('11萬', 1), ('數十', 1), ('40多', 1), ('27', 1), ('200', 1), ('2萬', 1), ('五官', 1), ('三分之一', 1), ('591', 1), ('800', 1), ('1524', 1), ('288', 1), ('215', 1), ('481', 1), ('3000', 1), ('579', 1), ('176', 1), ('2350', 1), ('4381', 1), ('2至5', 1), ('2.8萬', 1), ('12300', 1), ('6840', 1), ('約1.9萬', 1), ('7500', 1), ('3.17萬', 1), ('43', 1), ('1.3萬', 1), ('6/14', 1), ('9825', 1), ('28', 1), ('3萬7200', 1), ('089', 1), ('1.1萬', 1), ('33', 1), ('1.64萬', 1), ('29', 1), ('6/15-17', 1), ('6/15至17', 1), ('6/16', 1), ('6萬3564', 1), ('1~3', 1), ('307', 1), ('1.5萬', 1), ('5.3萬', 1), ('129', 1), ('150萬', 1), ('37000', 1), ('1萬9千', 1), ('175', 1), ('18', 1), (' 6500', 1), ('1300', 1), ('1.35萬', 1), ('5600', 1), ('8千', 1), ('2.9萬', 1), ('486', 1), ('2.0', 1), ('1043', 1), ('1273', 1), ('1225', 1), ('1000', 1), ('261', 1), ('164', 1), ('828', 1), ('5.8', 1), ('3467', 1), ('92', 1), ('7380', 1), ('119', 1), ('650', 1), ('06', 1), ('500', 1)]), ('地方', [('4.0', 35), ('19', 6), ('1萬', 6), ('36', 5), ('50萬', 5), ('12', 5), ('10', 4), ('11', 3), ('100', 3), ('250萬', 3), ('1955', 2), ('30萬', 2), ('10萬', 2), ('6/4', 2), ('26', 2), ('84萬多', 2), ('5000多', 2), ('3萬', 2), ('2萬', 2), ('123', 2), ('5000', 2), ('4萬', 2), ('百萬', 2), ('16', 2), ('3＋11', 2), ('4506', 2), ('3476', 2), ('100～200', 2), ('1萬5064', 1), ('1萬1607', 1), ('124萬AZ', 1), ('3萬383', 1), ('1萬2300', 1), ('3572', 1), ('1萬9000', 1), ('3513', 1), ('6970', 1), ('59', 1), ('8094', 1), ('47萬', 1), ('6/1', 1), ('2864', 1), ('113萬', 1), ('4.7萬', 1), ('300', 1), ('2.4萬', 1), ('1323', 1), ('12.6萬', 1), ('3千多', 1), ('6/7', 1), ('上百', 1), ('383億', 1), ('約13萬', 1), ('555億：361萬', 1), ('148萬', 1), ('6/15', 1), ('1262', 1), ('8.3億', 1), ('5萬5千', 1), ('6985945', 1), ('2.397萬', 1), ('496', 1), ('7千', 1), ('110.9萬', 1), ('7萬餘', 1), ('19.1萬', 1), ('1.2萬', 1), ('約7700', 1), ('13萬', 1), ('3128', 1), ('一次', 1), ('360萬', 1), ('1321', 1), ('3000', 1), ('1.0', 1), ('85萬2千餘', 1), ('49萬餘', 1), ('1999', 1), ('1922', 1), ('17', 1), ('1.4萬', 1), ('58', 1), ('200', 1), ('8.7萬', 1), ('2.392萬', 1), ('35', 1), ('150', 1), ('18萬', 1), ('110', 1), ('85萬', 1), ('14', 1), (' 110', 1), ('7萬4355', 1), ('8000', 1), ('2.53萬', 1), ('55', 1), ('0932894968', 1), ('037-559880', 1), ('110萬9552', 1), ('4126', 1), ('1925', 1), ('50', 1), ('之一', 1), ('2.0', 1), ('1萬多', 1), ('361萬', 1), ('1957', 1), ('47.35億', 1), ('92萬', 1), ('7.9億', 1), ('42', 1), ('3億', 1), ('55746', 1), ('110萬', 1), ('6.4萬', 1), ('4016餘', 1), ('22萬多', 1), ('3+11', 1), ('1361', 1), ('1022', 1), ('約千', 1), ('約2.2萬餘', 1), ('3064', 1), ('6167', 1), ('1萬9660', 1), ('8635', 1), ('1.5萬', 1), ('3484', 1), ('6840', 1), ('500', 1), ('149', 1), ('100~200', 1), ('342', 1), ('1.3萬', 1), ('1至3', 1), ('7000多', 1)]), ('全部', [('4.0', 105), ('250萬', 90), ('6/15', 51), ('19', 49), ('75萬', 42), ('12', 35), ('20', 29), ('10', 27), ('49', 23), ('16', 21), ('1萬', 19), ('36', 18), ('100', 18), ('11', 16), ('50萬', 16), ('13', 14), ('14', 14), ('175萬', 12), ('124萬', 10), ('1273', 10), ('24', 8), ('64', 8), ('38', 8), ('900', 8), ('48', 8), ('33', 8), ('126', 8), ('113', 8), ('1034', 8), ('4012', 8), ('27', 8), ('15', 8), ('10萬', 8), ('30', 8), ('3+11', 8), ('3000', 7), ('1萬1200', 7), ('2.0', 7), ('2萬', 7), ('200', 7), ('300', 7), ('1.5萬', 6), ('1.3萬', 6), ('6840', 6), ('500', 6), ('06', 6), ('1955', 6), ('6/4', 6), ('百萬', 6), ('123', 6), ('之一', 6), ('4萬', 6), ('84萬多', 6), ('3萬', 6), ('26', 6), ('30萬', 6), ('40', 6), ('39', 6), ('29', 5), ('18', 5), ('150萬', 5), ('1000', 5), ('1.2萬', 5), ('23', 5), ('5000', 5), ('1922', 5), ('3億', 5), ('17', 5), ('5000多', 5), ('01', 5), ('124萬AZ', 4), ('43', 4), ('6/16', 4), ('5.3萬', 4), ('175', 4), ('1.35萬', 4), ('2.8萬', 4), ('6/14', 4), ('6/15-17', 4), ('37000', 4), ('7500', 4), ('1~3', 4), ('2.9萬', 4), ('1300', 4), ('1萬9千', 4), ('089', 4), ('9825', 4), ('1.1萬', 4), ('28', 4), ('3萬7200', 4), ('307', 4), ('6萬3564', 4), ('3.17萬', 4), ('12300', 4), ('約1.9萬', 4), ('129', 4), ('6/15至17', 4), ('1.64萬', 4), ('2至5', 4), ('5600', 4), (' 6500', 4), ('8千', 4), ('119', 4), ('1225', 4), ('650', 4), ('3467', 4), ('261', 4), ('164', 4), ('828', 4), ('486', 4), ('92', 4), ('5.8', 4), ('1043', 4), ('7380', 4), ('800', 4), ('35', 4), ('110', 4), ('235.66萬', 4), ('3476', 4), ('4506', 4), ('100～200', 4), ('41萬', 4), ('539', 4), ('57', 4), ('3＋11', 4), ('3000萬', 4), ('579', 3), ('288', 3), ('481', 3), ('1524', 3), ('2350', 3), ('215', 3), ('176', 3), ('4381', 3), ('49萬餘', 3), ('7千', 3), ('555億：361萬', 3), ('4126', 3), ('0932894968', 3), ('1957', 3), ('361萬', 3), ('上百', 3), ('1萬多', 3), ('58', 3), ('8000', 3), ('2.53萬', 3), ('4.7萬', 3), ('7萬4355', 3), ('1.0', 3), ('42', 3), ('150', 3), ('496', 3), ('360萬', 3), ('12.6萬', 3), ('1321', 3), ('約13萬', 3), ('18萬', 3), ('6/7', 3), ('55746', 3), ('113萬', 3), ('19.1萬', 3), ('1999', 3), ('2864', 3), ('50', 3), ('8.7萬', 3), ('6/1', 3), ('6985945', 3), ('85萬2千餘', 3), ('110萬9552', 3), (' 110', 3), ('148萬', 3), ('037-559880', 3), ('2.397萬', 3), ('85萬', 3), ('110萬', 3), ('5萬5千', 3), ('7萬餘', 3), ('47萬', 3), ('383億', 3), ('2.392萬', 3), ('55', 3), ('3128', 3), ('約7700', 3), ('13萬', 3), ('110.9萬', 3), ('7.9億', 3), ('一次', 3), ('47.35億', 3), ('1262', 3), ('1323', 3), ('1925', 3), ('6.4萬', 3), ('1.4萬', 3), ('3千多', 3), ('92萬', 3), ('2.4萬', 3), ('8.3億', 3), ('24萬', 3), ('127', 3), ('數十', 3)])]"
